date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:14:04	293070/293070	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-478ce%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2019/01/post-33-copyright.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2019/01/post-33-copyright.jpg	(from http://agency.yolox.ancorathemes.com/jobs/)
22:14:05	293826/293826	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-47bc2%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2019/01/post-34-copyright.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2019/01/post-34-copyright.jpg	(from http://agency.yolox.ancorathemes.com/jobs/)
22:14:13	556269/556269	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202019%2016:30:46%20GMT	http://agency.yolox.ancorathemes.com/services/assistant-administrator/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/services/assistant-administrator/index.html	(from http://agency.yolox.ancorathemes.com/jobs/)
22:14:14	556273/556273	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202019%2016:30:47%20GMT	http://agency.yolox.ancorathemes.com/services/digital-customer-journey-senior-manager/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/services/digital-customer-journey-senior-manager/index.html	(from http://agency.yolox.ancorathemes.com/jobs/)
22:14:15	191/191	---MCZ	200	added ('OK')	text/css	etag:W/%225ccaf5f5-bf%22	http://agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/common/src/resources/css/accessibility.min.css?ver=4.9.3	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/common/src/resources/css/accessibility.min6959.css	(from http://agency.yolox.ancorathemes.com/events/)
22:14:17	3079/3079	---MC-	200	added ('OK')	application/rss+xml	etag:%229224a37d7b1feaeff3f24b98622b2177%22	http://agency.yolox.ancorathemes.com/events/feed/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/events/feed/index.html	(from http://agency.yolox.ancorathemes.com/events/)
22:14:18	49059/49059	---MCZ	200	added ('OK')	text/css	etag:W/%225ccaf5f5-bfa3%22	http://agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-full.min.css?ver=4.8.2	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-full.min4a41.css	(from http://agency.yolox.ancorathemes.com/events/)
22:14:18	556264/556264	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202019%2016:30:55%20GMT	http://agency.yolox.ancorathemes.com/services/campaign-analytics-specialist/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/services/campaign-analytics-specialist/index.html	(from http://agency.yolox.ancorathemes.com/jobs/)
22:14:19	33215/33215	---MCZ	200	added ('OK')	text/css	etag:W/%225ccaf5f5-81bf%22	http://agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/jquery-ui-1.8.23.custom.css?ver=4.8.2	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/vendor/jquery/smoothness/jquery-ui-1.8.23.custom4a41.css	(from http://agency.yolox.ancorathemes.com/events/)
22:14:19	16452/16452	---MCZ	200	added ('OK')	text/css	etag:W/%225ccaf5f5-4044%22	http://agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/vendor/bootstrap-datepicker/css/bootstrap-datepicker.standalone.min.css?ver=4.8.2	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/vendor/bootstrap-datepicker/css/bootstrap-datepicker.standalone.min4a41.css	(from http://agency.yolox.ancorathemes.com/events/)
22:14:19	9826/9826	---MCZ	200	added ('OK')	text/css	etag:W/%225ccaf5f5-2662%22	http://agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-theme.min.css?ver=4.8.2	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-theme.min4a41.css	(from http://agency.yolox.ancorathemes.com/events/)
22:14:20	8280/8280	---MCZ	200	added ('OK')	text/css	etag:W/%225ccaf5f5-2058%22	http://agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-full-mobile.min.css?ver=4.8.2	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-full-mobile.min4a41.css	(from http://agency.yolox.ancorathemes.com/events/)
22:14:20	3083/3083	---MCZ	200	added ('OK')	text/css	etag:W/%225ccaf5f5-c0b%22	http://agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-theme-mobile.min.css?ver=4.8.2	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/src/resources/css/tribe-events-theme-mobile.min4a41.css	(from http://agency.yolox.ancorathemes.com/events/)
22:14:20	2161/2161	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ccaf5f5-871%22	http://agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/vendor/jquery-placeholder/jquery.placeholder.min.js?ver=4.8.2	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/vendor/jquery-placeholder/jquery.placeholder.min4a41.js	(from http://agency.yolox.ancorathemes.com/events/)
22:14:21	4697/4697	---M--	200	added ('OK')	image/gif	etag:%225ccaf5f5-1259%22	http://agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/src/resources/images/tribe-loading.gif	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/src/resources/images/tribe-loading.gif	(from http://agency.yolox.ancorathemes.com/events/)
22:14:23	33529/33529	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ccaf5f5-82f9%22	http://agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/vendor/bootstrap-datepicker/js/bootstrap-datepicker.min.js?ver=4.8.2	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/vendor/bootstrap-datepicker/js/bootstrap-datepicker.min4a41.js	(from http://agency.yolox.ancorathemes.com/events/)
22:14:24	1125/1125	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ccaf5f5-465%22	http://agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/vendor/jquery-resize/jquery.ba-resize.min.js?ver=4.8.2	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/vendor/jquery-resize/jquery.ba-resize.min4a41.js	(from http://agency.yolox.ancorathemes.com/events/)
22:14:25	626242/626242	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202019%2016:31:03%20GMT	http://agency.yolox.ancorathemes.com/events/month/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/events/month/index.html	(from http://agency.yolox.ancorathemes.com/events/)
22:14:28	19658/19658	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ccaf5f5-4cca%22	http://agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/src/resources/js/tribe-events.min.js?ver=4.8.2	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/src/resources/js/tribe-events.min4a41.js	(from http://agency.yolox.ancorathemes.com/events/)
22:14:31	668903/668903	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202019%2016:31:06%20GMT	http://agency.yolox.ancorathemes.com/events/2019-09/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/events/2019-09/index.html	(from http://agency.yolox.ancorathemes.com/events/)
22:14:32	7954/7954	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ccaf5f5-1f12%22	http://agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/src/resources/js/tribe-events-ajax-calendar.min.js?ver=4.8.2	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/src/resources/js/tribe-events-ajax-calendar.min4a41.js	(from http://agency.yolox.ancorathemes.com/events/)
22:14:34	6748/6748	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ccaf5f5-1a5c%22	http://agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/vendor/php-date-formatter/js/php-date-formatter.min.js?ver=4.8.2	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/vendor/php-date-formatter/js/php-date-formatter.min4a41.js	(from http://agency.yolox.ancorathemes.com/events/)
22:14:34	574218/574218	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202019%2016:31:09%20GMT	http://agency.yolox.ancorathemes.com/event/digital-agencies-convention/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/event/digital-agencies-convention/index.html	(from http://agency.yolox.ancorathemes.com/events/)
22:14:35	2944/2944	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ccaf5f5-b80%22	http://agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/src/resources/js/events-dynamic.min.js?ver=4.8.2	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/src/resources/js/events-dynamic.min4a41.js	(from http://agency.yolox.ancorathemes.com/events/)
22:14:36	9463/9463	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ccaf5f5-24f7%22	http://agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/src/resources/js/tribe-events-bar.min.js?ver=4.8.2	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/src/resources/js/tribe-events-bar.min4a41.js	(from http://agency.yolox.ancorathemes.com/events/)
22:14:37	51452/51452	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ccaf5f5-c8fc%22	http://agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/common/vendor/momentjs/moment.min.js?ver=4.9.3	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/common/vendor/momentjs/moment.min6959.js	(from http://agency.yolox.ancorathemes.com/events/)
22:14:47	304429/304429	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-4a52d%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2019/01/post-35-copyright.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2019/01/post-35-copyright.jpg	(from http://agency.yolox.ancorathemes.com/jobs/)
22:14:51	596852/596852	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202019%2016:31:28%20GMT	http://agency.yolox.ancorathemes.com/project-management-consulting-for-agencies/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/project-management-consulting-for-agencies/index.html	(from http://agency.yolox.ancorathemes.com/all-posts/)
22:14:51	72453/72453	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-11b05%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-12-copyright-1-770x452.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-12-copyright-1-770x452.jpg	(from http://agency.yolox.ancorathemes.com/all-posts/)
22:14:51	82301/82301	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-1417d%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-16-copyright-770x452.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-16-copyright-770x452.jpg	(from http://agency.yolox.ancorathemes.com/all-posts/)
22:14:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Oct%202019%2016:31:33%20GMT	http://agency.yolox.ancorathemes.com/all-posts/%22https://player.vimeo.com/video/180709694?title=0&byline=0&portrait=0&autoplay=1%22	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/all-posts/_https_/player.vimeo.com/video/1807096943a85	(from http://agency.yolox.ancorathemes.com/all-posts/)
22:14:55	556348/556348	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202019%2016:31:33%20GMT	http://agency.yolox.ancorathemes.com/all-posts/%22https:/player.vimeo.com/video/180709694?title=0&byline=0&portrait=0&autoplay=1%22	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/all-posts/_https_/player.vimeo.com/video/1807096943a85	(from http://agency.yolox.ancorathemes.com/all-posts/)
22:14:57	308999/308999	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-4b707%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2019/01/post-36-copyright.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2019/01/post-36-copyright.jpg	(from http://agency.yolox.ancorathemes.com/jobs/)
22:15:01	597662/597662	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202019%2016:31:37%20GMT	http://agency.yolox.ancorathemes.com/smashing-the-agencies-with-new-customer-approach/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/smashing-the-agencies-with-new-customer-approach/index.html	(from http://agency.yolox.ancorathemes.com/all-posts/)
22:15:05	600455/600455	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202019%2016:31:43%20GMT	http://agency.yolox.ancorathemes.com/sample-of-various-designer-portfolios/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/sample-of-various-designer-portfolios/index.html	(from http://agency.yolox.ancorathemes.com/all-posts/)
22:15:05	65586/65586	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-10032%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-15-copyright-770x452.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-15-copyright-770x452.jpg	(from http://agency.yolox.ancorathemes.com/all-posts/)
22:15:15	91947/91947	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-1672b%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-13-copyright-1-770x452.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-13-copyright-1-770x452.jpg	(from http://agency.yolox.ancorathemes.com/all-posts/)
22:15:15	99694/99694	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-1856e%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-14-copyright-770x452.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-14-copyright-770x452.jpg	(from http://agency.yolox.ancorathemes.com/all-posts/)
22:15:18	80188/80188	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-1393c%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-7-copyright-1-770x452.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-7-copyright-1-770x452.jpg	(from http://agency.yolox.ancorathemes.com/all-posts/)
22:15:22	593654/593654	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202019%2016:31:57%20GMT	http://agency.yolox.ancorathemes.com/junior-designers-should-learn-to-be-creative/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/junior-designers-should-learn-to-be-creative/index.html	(from http://agency.yolox.ancorathemes.com/all-posts/)
22:15:25	581356/581356	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202019%2016:32:00%20GMT	http://agency.yolox.ancorathemes.com/digital-marketing-podcast/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/digital-marketing-podcast/index.html	(from http://agency.yolox.ancorathemes.com/all-posts/)
22:15:29	597678/597678	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202019%2016:32:07%20GMT	http://agency.yolox.ancorathemes.com/we-help-you-to-attract-users-to-your-apps-and-websites/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/we-help-you-to-attract-users-to-your-apps-and-websites/index.html	(from http://agency.yolox.ancorathemes.com/all-posts/)
22:15:31	131598/131598	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-2020e%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2019/01/post-4-copyright-770x452.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2019/01/post-4-copyright-770x452.jpg	(from http://agency.yolox.ancorathemes.com/all-posts/)
22:15:32	14903/14903	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-3a37%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2019/01/post-2-copyright-202x151.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2019/01/post-2-copyright-202x151.jpg	(from http://agency.yolox.ancorathemes.com/all-posts/)
22:15:35	96390/96390	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-17886%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-17-copyright-770x452.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-17-copyright-770x452.jpg	(from http://agency.yolox.ancorathemes.com/all-posts/)
22:15:38	584130/584130	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202019%2016:32:13%20GMT	http://agency.yolox.ancorathemes.com/all-posts/page/2/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/all-posts/page/2/index.html	(from http://agency.yolox.ancorathemes.com/all-posts/)
22:15:40	93088/93088	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-16ba0%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2019/01/post-1-copyright-770x452.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2019/01/post-1-copyright-770x452.jpg	(from http://agency.yolox.ancorathemes.com/all-posts/)
22:15:42	2672/2672	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Oct%202019%2016:32:22%20GMT	http://agency.yolox.ancorathemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fagency.yolox.ancorathemes.com%2Fui-engineering-is-about-to-go-viral-with-its-content%2F	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-json/oembed/1.0/embed1709.json	(from http://agency.yolox.ancorathemes.com//ui-engineering-is-about-to-go-viral-with-its-content/?preview=true&_thumbnail_id=135)
22:15:44	586047/586047	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202019%2016:32:14%20GMT	http://agency.yolox.ancorathemes.com/all-posts/page/3/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/all-posts/page/3/index.html	(from http://agency.yolox.ancorathemes.com/all-posts/)
22:15:44	567626/567626	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202019%2016:32:17%20GMT	http://agency.yolox.ancorathemes.com/all-posts/page/8/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/all-posts/page/8/index.html	(from http://agency.yolox.ancorathemes.com/all-posts/)
22:15:44	931/931	---MC-	200	added ('OK')	application/rss+xml	etag:%225398c8077d1a710fce9dc93990dec8c8%22	http://agency.yolox.ancorathemes.com/ui-engineering-is-about-to-go-viral-with-its-content/feed/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/ui-engineering-is-about-to-go-viral-with-its-content/feed/index.html	(from http://agency.yolox.ancorathemes.com//ui-engineering-is-about-to-go-viral-with-its-content/?preview=true&_thumbnail_id=135)
22:15:45	598463/598463	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202019%2016:32:20%20GMT	http://agency.yolox.ancorathemes.com/if-the-website-sales-are-low-try-these-simple-hacks/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/if-the-website-sales-are-low-try-these-simple-hacks/index.html	(from http://agency.yolox.ancorathemes.com/all-posts/)
22:15:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Oct%202019%2016:32:26%20GMT	http://agency.yolox.ancorathemes.com/?p=134	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/index47f2.html	(from http://agency.yolox.ancorathemes.com//ui-engineering-is-about-to-go-viral-with-its-content/?preview=true&_thumbnail_id=135)
22:15:45	2819/2819	---MCZ	200	added ('OK')	text/xml	date:Tue,%2001%20Oct%202019%2016:32:25%20GMT	http://agency.yolox.ancorathemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fagency.yolox.ancorathemes.com%2Fui-engineering-is-about-to-go-viral-with-its-content%2F&format=xml	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-json/oembed/1.0/embed1d01	(from http://agency.yolox.ancorathemes.com//ui-engineering-is-about-to-go-viral-with-its-content/?preview=true&_thumbnail_id=135)
22:15:53	583569/583569	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202019%2016:32:27%20GMT	http://agency.yolox.ancorathemes.com/category/news-updates/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/category/news-updates/index.html	(from http://agency.yolox.ancorathemes.com//ui-engineering-is-about-to-go-viral-with-its-content/?preview=true&_thumbnail_id=135)
22:15:57	584658/584658	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202019%2016:32:35%20GMT	http://agency.yolox.ancorathemes.com/author/trx_admin/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/author/trx_admin/index.html	(from http://agency.yolox.ancorathemes.com//ui-engineering-is-about-to-go-viral-with-its-content/?preview=true&_thumbnail_id=135)
22:16:05	108650/108650	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-1a86a%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-26-copyright-770x452.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-26-copyright-770x452.jpg	(from http://agency.yolox.ancorathemes.com//ui-engineering-is-about-to-go-viral-with-its-content/?preview=true&_thumbnail_id=135)
22:16:17	174814/174814	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-2aade%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-24-copyright.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-24-copyright.jpg	(from http://agency.yolox.ancorathemes.com//ui-engineering-is-about-to-go-viral-with-its-content/?preview=true&_thumbnail_id=135)
22:16:23	34780/34780	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-87dc%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2019/01/post-1-copyright-350x288.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2019/01/post-1-copyright-350x288.jpg	(from http://agency.yolox.ancorathemes.com//ui-engineering-is-about-to-go-viral-with-its-content/?preview=true&_thumbnail_id=135)
22:16:23	238133/238133	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-3a235%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-17-copyright.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-17-copyright.jpg	(from http://agency.yolox.ancorathemes.com//ui-engineering-is-about-to-go-viral-with-its-content/?preview=true&_thumbnail_id=135)
22:16:29	144092/144092	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-232dc%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-23-copyright-770x452.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-23-copyright-770x452.jpg	(from http://agency.yolox.ancorathemes.com//ui-engineering-is-about-to-go-viral-with-its-content/?preview=true&_thumbnail_id=135)
22:16:30	584647/584647	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202019%2016:33:04%20GMT	http://agency.yolox.ancorathemes.com/tag/articles/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/tag/articles/index.html	(from http://agency.yolox.ancorathemes.com//ui-engineering-is-about-to-go-viral-with-its-content/?preview=true&_thumbnail_id=135)
22:16:31	38216/38216	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-9548%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2019/01/post-2-copyright-350x288.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2019/01/post-2-copyright-350x288.jpg	(from http://agency.yolox.ancorathemes.com//ui-engineering-is-about-to-go-viral-with-its-content/?preview=true&_thumbnail_id=135)
22:16:32	2234/2234	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ccaf5f4-8ba%22	http://agency.yolox.ancorathemes.com/wp-includes/js/comment-reply.min.js?ver=5.1.1	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-includes/js/comment-reply.min3c21.js	(from http://agency.yolox.ancorathemes.com//ui-engineering-is-about-to-go-viral-with-its-content/?preview=true&_thumbnail_id=135)
22:16:37	585454/585454	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202019%2016:33:11%20GMT	http://agency.yolox.ancorathemes.com/tag/blog/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/tag/blog/index.html	(from http://agency.yolox.ancorathemes.com//ui-engineering-is-about-to-go-viral-with-its-content/?preview=true&_thumbnail_id=135)
22:16:37	31070/31070	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-795e%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-7-copyright-1-350x288.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-7-copyright-1-350x288.jpg	(from http://agency.yolox.ancorathemes.com//ui-engineering-is-about-to-go-viral-with-its-content/?preview=true&_thumbnail_id=135)
22:16:40	258799/258799	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-3f2ef%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-25-copyright.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-25-copyright.jpg	(from http://agency.yolox.ancorathemes.com//ui-engineering-is-about-to-go-viral-with-its-content/?preview=true&_thumbnail_id=135)
22:16:40	598742/598742	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202019%2016:33:14%20GMT	http://agency.yolox.ancorathemes.com/so-you-are-starting-a-new-business-we-make-things-easier/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/so-you-are-starting-a-new-business-we-make-things-easier/index.html	(from http://agency.yolox.ancorathemes.com//ui-engineering-is-about-to-go-viral-with-its-content/?preview=true&_thumbnail_id=135)
22:16:44	48617/48617	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-bde9%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-12-copyright-1-570x396.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-12-copyright-1-570x396.jpg	(from http://agency.yolox.ancorathemes.com/blog-classic-2-columns/)
